device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,country,countryCode,region,regionName,city,zip,lat,lon,timezone,mobile,proxy,hosting
dfb33dfd-fef5-4fd7-8382-4fab34d50966,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,209.107.204.218,United States,US,FL,Florida,Miami,33132,25.7616,-80.1917,America/New_York,false,true,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.57.87,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.58.86,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.58.119,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.73,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.57.194,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.58.38,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.58.83,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.58.133,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.57.167,Nigeria,NG,LA,Lagos,Lagos,,6.4474,3.3903,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.226.197,Nigeria,NG,RI,Rivers State,Port Harcourt,,4.7731,7.0085,Africa/Lagos,true,false,true
e4771e4a-394b-4f36-a82d-0157e7111a09,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.226.84,Nigeria,NG,RI,Rivers State,Port Harcourt,,4.7731,7.0085,Africa/Lagos,true,false,true
0e1cf08b-671a-4444-b937-05b673c24b02,a706ac982dc13620bc1538b9d1c7a913eef192fa,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.149.227,Russia,RU,MOW,Moscow,Moscow,127220,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,a706ac982dc13620bc1538b9d1c7a913eef192fa,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,109.197.204.152,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,2986c99cb2c0f56094bec921dee0c9a2c45a449e,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,213.87.138.245,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,2986c99cb2c0f56094bec921dee0c9a2c45a449e,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.189,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,fa340aeb78dde5023942640ea7aa9929965c7f7c,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.37,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,fa340aeb78dde5023942640ea7aa9929965c7f7c,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.1,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,67585fbb28101995f0cd8e59c0491d674d287e9c,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.37,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,67585fbb28101995f0cd8e59c0491d674d287e9c,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.1,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,e41d9f1c1b002bcc619f8176a85ee6400434bc12,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,213.87.129.18,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,e41d9f1c1b002bcc619f8176a85ee6400434bc12,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,109.197.204.229,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,94251e80b0b100a5a3c61a286e402857969eb6fa,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,109.197.204.190,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,94251e80b0b100a5a3c61a286e402857969eb6fa,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,213.87.134.234,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,83456fb69abd009618ded6a3a9490b8d0f349a64,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,213.87.159.76,Russia,RU,MOW,Moscow,Moscow,127220,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,83456fb69abd009618ded6a3a9490b8d0f349a64,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,109.197.204.61,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,94b5a36577bdb626b970271889a74ffb5bd49dd8,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,109.197.204.205,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,94b5a36577bdb626b970271889a74ffb5bd49dd8,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.135.179,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,a0b9131dec126d13d21e526a38eef78dfb3b300b,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.228,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,a0b9131dec126d13d21e526a38eef78dfb3b300b,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,213.87.148.163,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,4a57fd4eb99fa499ecef15b14fe5a5edbea490b4,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,109.197.204.223,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,4a57fd4eb99fa499ecef15b14fe5a5edbea490b4,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.135.179,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,9250ef4b04fb36101273867d4a333918dd20bba0,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,213.87.162.136,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,9250ef4b04fb36101273867d4a333918dd20bba0,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.133,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,29f5d34d4e13da24a9a4b40acaf2e2f74d9fd46e,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,213.87.162.136,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,29f5d34d4e13da24a9a4b40acaf2e2f74d9fd46e,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.133,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,1858312588c2c32ae0eccf72c4bda02f3277e47f,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,109.197.204.78,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,1858312588c2c32ae0eccf72c4bda02f3277e47f,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.155.19,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,381a93aa33c9870f928c74b0d1bb6dde6a35f2e8,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.160.164,Russia,RU,MOW,Moscow,Moscow,109386,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,381a93aa33c9870f928c74b0d1bb6dde6a35f2e8,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.131.21,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,e41d9f1c1b002bcc619f8176a85ee6400434bc12,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.144.3,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,e41d9f1c1b002bcc619f8176a85ee6400434bc12,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,109.197.204.120,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,a0b9131dec126d13d21e526a38eef78dfb3b300b,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,213.87.161.181,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,a0b9131dec126d13d21e526a38eef78dfb3b300b,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 77.0.3865,109.197.204.189,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,2f1fc573e9f113ca283f38e9bfa3b170d5bcc40c,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,213.87.137.131,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,2f1fc573e9f113ca283f38e9bfa3b170d5bcc40c,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 79.0.3945,109.197.204.91,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,91c7babb8109d1127e1bdc26e06556875927c76f,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,109.197.204.235,Russia,RU,LIP,Lipetsk Oblast,Lipetsk,398002,52.5882,39.6023,Europe/Moscow,true,false,false
0e1cf08b-671a-4444-b937-05b673c24b02,91c7babb8109d1127e1bdc26e06556875927c76f,Bank9,1928f95c59-a1ec271658-d77bb43915-66ae47db59,Mali-T830,"(960, 600, 24)",Android 8.0.0,Chrome 78.0.3904,213.87.132.104,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
4a566588-7702-43de-aa13-04ace79d5787,0002f6d69f6795f79e5959eb851a478c04c0a39f,Bank4,042EFF6C1E12A321E9CCF2F0E1A36B5671FF8EA4,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,176.59.9.9,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,true,false,false
4a566588-7702-43de-aa13-04ace79d5787,0002f6d69f6795f79e5959eb851a478c04c0a39f,Bank4,042EFF6C1E12A321E9CCF2F0E1A36B5671FF8EA4,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,176.59.4.238,Russia,RU,SPE,St.-Petersburg,St Petersburg,190005,59.8983,30.2618,Europe/Moscow,true,false,false
4a566588-7702-43de-aa13-04ace79d5787,0002f6d69f6795f79e5959eb851a478c04c0a39f,Bank4,042EFF6C1E12A321E9CCF2F0E1A36B5671FF8EA4,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,176.59.13.26,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.153.68,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.132.61,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,188.170.79.206,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,213.87.139.194,Russia,RU,MOW,Moscow,Moscow,107140,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,213.87.159.179,Russia,RU,MOW,Moscow,Moscow,127220,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,213.87.135.83,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.146.131,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,95.183.82.205,Russia,RU,MOS,Moscow Oblast,Elektrostal,144000,55.7946,38.4285,Europe/Moscow,false,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.160.55,Russia,RU,MOW,Moscow,Moscow,109386,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,188.170.82.15,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.136.79,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.152.232,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.148.63,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,213.87.139.155,Russia,RU,MOW,Moscow,Moscow,107140,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,213.87.131.236,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.135.116,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.155.216,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,188.170.72.45,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.134.34,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,213.87.146.72,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,178.167.33.11,Russia,RU,MOS,Moscow Oblast,Staraya Kupavna,142450,55.8098,38.1846,Europe/Moscow,false,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,-,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,176.59.38.164,Russia,RU,MOW,Moscow,Moscow,144700,55.7556,37.618,Europe/Moscow,true,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,-,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,176.59.32.35,Russia,RU,MOW,Moscow,Moscow,144700,55.7556,37.618,Europe/Moscow,true,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,3f7491f892ab7a3cc46cf3d4e43e11c3553bc937,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 78.0.3904,176.59.38.234,Russia,RU,MOW,Moscow,Moscow,144700,55.7556,37.618,Europe/Moscow,true,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,3f7491f892ab7a3cc46cf3d4e43e11c3553bc937,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 78.0.3904,176.59.47.84,Russia,RU,MOW,Moscow,Moscow,144700,55.7556,37.618,Europe/Moscow,true,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,f5c257e1e7d88f021b30ba32994461e514ce6551,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 78.0.3904,176.59.38.234,Russia,RU,MOW,Moscow,Moscow,144700,55.7556,37.618,Europe/Moscow,true,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,f5c257e1e7d88f021b30ba32994461e514ce6551,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 78.0.3904,176.59.47.84,Russia,RU,MOW,Moscow,Moscow,144700,55.7556,37.618,Europe/Moscow,true,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,4a74fe43a0c9415dc89b4b84cfd4a0901a2bfab8,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,95.158.242.111,Russia,RU,SMO,Smolensk Oblast,Smolensk,214000,54.7609,32.1254,Europe/Moscow,false,false,false
614d661d-3a4d-47db-9e2b-874e481260ea,4a74fe43a0c9415dc89b4b84cfd4a0901a2bfab8,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,176.59.36.151,Russia,RU,IVA,Ivanovo Oblast,Ivanovo,153000,57.0006,40.972,Europe/Moscow,true,false,false
